نام بیمارستان,روز هفته,تاریخ مصرف,تعداد مصرف,کد مشتریان,باز یا بسته بودن داروخانه,تخفیفات,تعطیلی مدارس,تعطیلی هفتگی
10,1,11/17/2019,31,1,1,0,0,0
4,1,11/17/2019,1,1,1,0,0,0
1,1,11/17/2019,46,1,1,0,0,0
5,1,11/17/2019,3,1,1,0,0,0
8,1,11/17/2019,31,1,1,0,0,0
9,1,11/17/2019,25,1,1,0,0,0
3,1,11/17/2019,112,1,1,0,0,0
6,1,11/17/2019,10,1,1,0,0,0
2,1,11/17/2019,73,1,1,0,0,0
6,2,11/18/2019,14,1,1,0,0,0
1,2,11/18/2019,44,1,1,0,0,0
9,2,11/18/2019,26,1,1,0,0,0
10,2,11/18/2019,30,1,1,0,0,0
3,2,11/18/2019,1,1,1,0,0,0
3,2,11/18/2019,125,1,1,0,0,0
2,2,11/18/2019,81,1,1,0,0,0
8,2,11/18/2019,31,1,1,0,0,0
11,2,11/18/2019,14,1,1,0,0,0
3,3,11/19/2019,116,1,1,0,0,0
6,3,11/19/2019,11,1,1,0,0,0
9,3,11/19/2019,20,1,1,0,0,0
2,3,11/19/2019,71,1,1,0,0,0
8,3,11/19/2019,24,1,1,0,0,0
11,3,11/19/2019,8,1,1,0,0,0
10,3,11/19/2019,27,1,1,0,0,0
1,3,11/19/2019,46,1,1,0,0,0
1,4,11/20/2019,51,1,1,0,0,0
6,4,11/20/2019,14,1,1,0,0,0
3,4,11/20/2019,94,1,1,0,0,0
8,4,11/20/2019,21,1,1,0,0,0
11,4,11/20/2019,7,1,1,0,0,0
5,4,11/20/2019,5,1,1,0,0,0
10,4,11/20/2019,33,1,1,0,0,0
2,4,11/20/2019,86,1,1,0,0,0
9,4,11/20/2019,15,1,1,0,0,0
10,5,11/21/2019,27,1,1,0,0,0
11,5,11/21/2019,5,1,1,0,0,0
2,5,11/21/2019,88,1,1,0,0,0
9,5,11/21/2019,16,1,1,0,0,0
3,5,11/21/2019,124,1,1,0,0,0
1,5,11/21/2019,47,1,1,0,0,0
6,5,11/21/2019,14,1,1,0,0,0
8,5,11/21/2019,9,1,1,0,0,0
11,6,11/22/2019,2,1,1,0,1,0
1,6,11/22/2019,52,1,1,0,1,0
10,6,11/22/2019,45,1,1,0,1,0
6,6,11/22/2019,4,1,1,0,1,0
3,6,11/22/2019,117,1,1,0,1,0
9,6,11/22/2019,19,1,1,0,1,0
8,6,11/22/2019,8,1,1,0,1,0
5,6,11/22/2019,2,1,1,0,1,0
2,6,11/22/2019,85,1,1,0,1,0
6,7,11/23/2019,10,1,1,0,0,0
8,7,11/23/2019,11,1,1,0,0,0
3,7,11/23/2019,105,1,1,0,0,0
9,7,11/23/2019,16,1,1,0,0,0
11,7,11/23/2019,7,1,1,0,0,0
4,7,11/23/2019,2,1,1,0,0,0
2,7,11/23/2019,81,1,1,0,0,0
1,7,11/23/2019,50,1,1,0,0,0
10,7,11/23/2019,23,1,1,0,0,0
8,1,11/24/2019,16,1,1,0,0,0
1,1,11/24/2019,50,1,1,0,0,0
10,1,11/24/2019,56,1,1,0,0,0
9,1,11/24/2019,15,1,1,0,0,0
6,1,11/24/2019,14,1,1,0,0,0
2,1,11/24/2019,84,1,1,0,0,0
11,1,11/24/2019,5,1,1,0,0,0
3,1,11/24/2019,132,1,1,0,0,0
5,2,11/25/2019,1,1,1,0,0,0
6,2,11/25/2019,22,1,1,0,0,0
9,2,11/25/2019,27,1,1,0,0,0
3,2,11/25/2019,88,1,1,0,0,0
10,2,11/25/2019,34,1,1,0,0,0
1,2,11/25/2019,44,1,1,0,0,0
2,2,11/25/2019,87,1,1,0,0,0
11,2,11/25/2019,4,1,1,0,0,0
8,2,11/25/2019,17,1,1,0,0,0
6,3,11/26/2019,16,1,1,0,0,0
3,3,11/26/2019,84,1,1,0,0,0
10,3,11/26/2019,53,1,1,0,0,0
1,3,11/26/2019,50,1,1,0,0,0
8,3,11/26/2019,17,1,1,0,0,0
2,3,11/26/2019,71,1,1,0,0,0
11,3,11/26/2019,2,1,1,0,0,0
9,3,11/26/2019,12,1,1,0,0,0
5,4,11/27/2019,5,1,1,0,0,0
1,4,11/27/2019,49,1,1,0,0,0
8,4,11/27/2019,19,1,1,0,0,0
11,4,11/27/2019,3,1,1,0,0,0
2,4,11/27/2019,60,1,1,0,0,0
6,4,11/27/2019,18,1,1,0,0,0
10,4,11/27/2019,43,1,1,0,0,0
3,4,11/27/2019,77,1,1,0,0,0
9,4,11/27/2019,26,1,1,0,0,0
5,5,11/28/2019,2,1,1,0,0,0
8,5,11/28/2019,11,1,1,0,0,0
10,5,11/28/2019,44,1,1,0,0,0
11,5,11/28/2019,11,1,1,0,0,0
2,5,11/28/2019,61,1,1,0,0,0
3,5,11/28/2019,2,1,1,0,0,0
3,5,11/28/2019,92,1,1,0,0,0
1,5,11/28/2019,58,1,1,0,0,0
9,5,11/28/2019,16,1,1,0,0,0
6,5,11/28/2019,14,1,1,0,0,0
3,6,11/29/2019,69,1,1,0,1,0
2,6,11/29/2019,59,1,1,0,1,0
9,6,11/29/2019,17,1,1,0,1,0
5,6,11/29/2019,1,1,1,0,1,0
1,6,11/29/2019,49,1,1,0,1,0
8,6,11/29/2019,15,1,1,0,1,0
10,6,11/29/2019,45,1,1,0,1,0
6,6,11/29/2019,15,1,1,0,1,0
11,6,11/29/2019,8,1,1,0,1,0
8,7,11/30/2019,3,1,1,0,0,0
3,7,11/30/2019,92,1,1,0,0,0
11,7,11/30/2019,19,1,1,0,0,0
6,7,11/30/2019,18,1,1,0,0,0
1,7,11/30/2019,43,1,1,0,0,0
2,7,11/30/2019,71,1,1,0,0,0
10,7,11/30/2019,55,1,1,0,0,0
9,7,11/30/2019,24,1,1,0,0,0
2,1,12/1/2019,82,1,1,0,0,0
3,1,12/1/2019,1,1,1,0,0,0
6,1,12/1/2019,27,1,1,0,0,0
11,1,12/1/2019,6,1,1,0,0,0
8,1,12/1/2019,1,1,1,0,0,0
3,1,12/1/2019,82,1,1,0,0,0
1,1,12/1/2019,47,1,1,0,0,0
9,1,12/1/2019,29,1,1,0,0,0
10,1,12/1/2019,51,1,1,0,0,0
9,2,12/2/2019,27,1,1,0,0,0
11,2,12/2/2019,6,1,1,0,0,0
10,2,12/2/2019,41,1,1,0,0,0
2,2,12/2/2019,81,1,1,0,0,0
6,2,12/2/2019,12,1,1,0,0,0
3,2,12/2/2019,89,1,1,0,0,0
12,2,12/2/2019,1,1,1,0,0,0
8,2,12/2/2019,1,1,1,0,0,0
5,2,12/2/2019,2,1,1,0,0,0
1,2,12/2/2019,35,1,1,0,0,0
11,3,12/3/2019,8,1,1,0,0,0
1,3,12/3/2019,49,1,1,0,0,0
4,3,12/3/2019,1,1,1,0,0,0
10,3,12/3/2019,40,1,1,0,0,0
6,3,12/3/2019,22,1,1,0,0,0
5,3,12/3/2019,2,1,1,0,0,0
3,3,12/3/2019,1,1,1,0,0,0
12,3,12/3/2019,2,1,1,0,0,0
9,3,12/3/2019,17,1,1,0,0,0
2,3,12/3/2019,90,1,1,0,0,0
3,3,12/3/2019,105,1,1,0,0,0
5,4,12/4/2019,2,1,1,0,0,0
9,4,12/4/2019,19,1,1,0,0,0
2,4,12/4/2019,74,1,1,0,0,0
10,4,12/4/2019,43,1,1,0,0,0
1,4,12/4/2019,51,1,1,0,0,0
3,4,12/4/2019,95,1,1,0,0,0
6,4,12/4/2019,20,1,1,0,0,0
11,4,12/4/2019,7,1,1,0,0,0
10,5,12/5/2019,35,1,1,0,0,0
6,5,12/5/2019,12,1,1,0,0,0
2,5,12/5/2019,55,1,1,0,0,0
12,5,12/5/2019,2,1,1,0,0,0
3,5,12/5/2019,78,1,1,0,0,0
5,5,12/5/2019,1,1,1,0,0,0
11,5,12/5/2019,9,1,1,0,0,0
1,5,12/5/2019,52,1,1,0,0,0
9,5,12/5/2019,13,1,1,0,0,0
6,6,12/6/2019,16,1,1,0,1,0
9,6,12/6/2019,7,1,1,0,1,0
5,6,12/6/2019,2,1,1,0,1,0
3,6,12/6/2019,64,1,1,0,1,0
2,6,12/6/2019,54,1,1,0,1,0
10,6,12/6/2019,36,1,1,0,1,0
1,6,12/6/2019,40,1,1,0,1,0
11,6,12/6/2019,11,1,1,0,1,0
4,7,12/7/2019,1,1,1,0,0,0
3,7,12/7/2019,102,1,1,0,0,0
2,7,12/7/2019,65,1,1,0,0,0
6,7,12/7/2019,9,1,1,0,0,0
9,7,12/7/2019,7,1,1,0,0,0
1,7,12/7/2019,38,1,1,0,0,0
11,7,12/7/2019,17,1,1,0,0,0
10,7,12/7/2019,36,1,1,0,0,0
8,7,12/7/2019,1,1,1,0,0,0
6,1,12/8/2019,7,1,1,0,0,0
11,1,12/8/2019,6,1,1,0,0,0
1,1,12/8/2019,30,1,1,0,0,0
4,1,12/8/2019,7,1,1,0,0,0
9,1,12/8/2019,12,1,1,0,0,0
3,1,12/8/2019,152,1,1,0,0,0
5,1,12/8/2019,4,1,1,0,0,0
2,1,12/8/2019,71,1,1,0,0,0
8,1,12/8/2019,1,1,1,0,0,0
10,1,12/8/2019,45,1,1,0,0,0
3,2,12/9/2019,137,1,1,0,0,0
2,2,12/9/2019,72,1,1,0,0,0
10,2,12/9/2019,38,1,1,0,0,0
9,2,12/9/2019,21,1,1,0,0,0
11,2,12/9/2019,4,1,1,0,0,0
4,2,12/9/2019,3,1,1,0,0,0
5,2,12/9/2019,3,1,1,0,0,0
6,2,12/9/2019,10,1,1,0,0,0
1,2,12/9/2019,48,1,1,0,0,0
5,3,12/10/2019,6,1,1,0,0,0
6,3,12/10/2019,10,1,1,0,0,0
3,3,12/10/2019,97,1,1,0,0,0
4,3,12/10/2019,15,1,1,0,0,0
10,3,12/10/2019,29,1,1,0,0,0
11,3,12/10/2019,4,1,1,0,0,0
8,3,12/10/2019,1,1,1,0,0,0
1,3,12/10/2019,54,1,1,0,0,0
2,3,12/10/2019,67,1,1,0,0,0
9,3,12/10/2019,18,1,1,0,0,0
6,4,12/11/2019,8,1,1,0,0,0
11,4,12/11/2019,5,1,1,0,0,0
1,4,12/11/2019,32,1,1,0,0,0
5,4,12/11/2019,7,1,1,0,0,0
4,4,12/11/2019,1,1,1,0,0,0
3,4,12/11/2019,128,1,1,0,0,0
9,4,12/11/2019,17,1,1,0,0,0
2,4,12/11/2019,81,1,1,0,0,0
10,4,12/11/2019,30,1,1,0,0,0
3,5,12/12/2019,108,1,1,0,0,0
5,5,12/12/2019,5,1,1,0,0,0
10,5,12/12/2019,33,1,1,0,0,0
6,5,12/12/2019,14,1,1,0,0,0
2,5,12/12/2019,65,1,1,0,0,0
4,5,12/12/2019,1,1,1,0,0,0
9,5,12/12/2019,5,1,1,0,0,0
11,5,12/12/2019,5,1,1,0,0,0
1,5,12/12/2019,47,1,1,0,0,0
10,6,12/13/2019,31,1,1,0,1,0
1,6,12/13/2019,40,1,1,0,1,0
11,6,12/13/2019,5,1,1,0,1,0
2,6,12/13/2019,70,1,1,0,1,0
6,6,12/13/2019,17,1,1,0,1,0
12,6,12/13/2019,1,1,1,0,1,0
3,6,12/13/2019,80,1,1,0,1,0
8,6,12/13/2019,2,1,1,0,1,0
5,6,12/13/2019,5,1,1,0,1,0
9,6,12/13/2019,9,1,1,0,1,0
9,7,12/14/2019,16,1,1,0,0,0
11,7,12/14/2019,8,1,1,0,0,0
1,7,12/14/2019,26,1,1,0,0,0
2,7,12/14/2019,65,1,1,0,0,0
8,7,12/14/2019,1,1,1,0,0,0
6,7,12/14/2019,13,1,1,0,0,0
4,7,12/14/2019,1,1,1,0,0,0
5,7,12/14/2019,6,1,1,0,0,0
10,7,12/14/2019,38,1,1,0,0,0
3,7,12/14/2019,92,1,1,0,0,0
9,1,12/15/2019,14,1,1,0,0,0
10,1,12/15/2019,38,1,1,0,0,0
4,1,12/15/2019,1,1,1,0,0,0
3,1,12/15/2019,124,1,1,0,0,0
2,1,12/15/2019,81,1,1,0,0,0
11,1,12/15/2019,7,1,1,0,0,0
6,1,12/15/2019,8,1,1,0,0,0
5,1,12/15/2019,12,1,1,0,0,0
1,1,12/15/2019,32,1,1,0,0,0
9,2,12/16/2019,22,1,1,0,0,0
2,2,12/16/2019,70,1,1,0,0,0
1,2,12/16/2019,41,1,1,0,0,0
10,2,12/16/2019,37,1,1,0,0,0
6,2,12/16/2019,5,1,1,0,0,0
5,2,12/16/2019,11,1,1,0,0,0
11,2,12/16/2019,23,1,1,0,0,0
3,2,12/16/2019,1,1,1,0,0,0
3,2,12/16/2019,107,1,1,0,0,0
6,3,12/17/2019,17,1,1,0,0,0
4,3,12/17/2019,1,1,1,0,0,0
5,3,12/17/2019,9,1,1,0,0,0
10,3,12/17/2019,31,1,1,0,0,0
2,3,12/17/2019,25,1,1,0,0,0
1,3,12/17/2019,33,1,1,0,0,0
3,3,12/17/2019,92,1,1,0,0,0
9,3,12/17/2019,17,1,1,0,0,0
11,3,12/17/2019,10,1,1,0,0,0
2,4,12/18/2019,13,1,1,0,0,0
10,4,12/18/2019,22,1,1,0,0,0
1,4,12/18/2019,29,1,1,0,0,0
5,4,12/18/2019,13,1,1,0,0,0
11,4,12/18/2019,7,1,1,0,0,0
4,4,12/18/2019,1,1,1,0,0,0
3,4,12/18/2019,113,1,1,0,0,0
6,4,12/18/2019,26,1,1,0,0,0
9,4,12/18/2019,23,1,1,0,0,0
9,5,12/19/2019,12,1,1,0,0,0
1,5,12/19/2019,46,1,1,0,0,0
6,5,12/19/2019,21,1,1,0,0,0
5,5,12/19/2019,5,1,1,0,0,0
10,5,12/19/2019,28,1,1,0,0,0
8,5,12/19/2019,1,1,1,0,0,0
3,5,12/19/2019,99,1,1,0,0,0
11,5,12/19/2019,3,1,1,0,0,0
2,5,12/19/2019,10,1,1,0,0,0
5,6,12/20/2019,9,1,1,0,1,0
6,6,12/20/2019,16,1,1,0,1,0
11,6,12/20/2019,5,1,1,0,1,0
1,6,12/20/2019,31,1,1,0,1,0
2,6,12/20/2019,8,1,1,0,1,0
9,6,12/20/2019,11,1,1,0,1,0
10,6,12/20/2019,23,1,1,0,1,0
3,6,12/20/2019,109,1,1,0,1,0
2,7,12/21/2019,4,1,1,0,0,0
11,7,12/21/2019,5,1,1,0,0,0
1,7,12/21/2019,25,1,1,0,0,0
10,7,12/21/2019,25,1,1,0,0,0
3,7,12/21/2019,94,1,1,0,0,0
5,7,12/21/2019,8,1,1,0,0,0
9,7,12/21/2019,8,1,1,0,0,0
6,7,12/21/2019,10,1,1,0,0,0
3,1,12/22/2019,120,1,1,0,0,0
9,1,12/22/2019,10,1,1,0,0,0
11,1,12/22/2019,17,1,1,0,0,0
1,1,12/22/2019,35,1,1,0,0,0
2,1,12/22/2019,13,1,1,0,0,0
6,1,12/22/2019,9,1,1,0,0,0
5,1,12/22/2019,8,1,1,0,0,0
8,1,12/22/2019,5,1,1,0,0,0
10,1,12/22/2019,28,1,1,0,0,0
3,2,12/23/2019,94,1,1,0,0,0
2,2,12/23/2019,11,1,1,0,0,0
11,2,12/23/2019,20,1,1,0,0,0
6,2,12/23/2019,16,1,1,0,0,0
8,2,12/23/2019,7,1,1,0,0,0
9,2,12/23/2019,20,1,1,0,0,0
5,2,12/23/2019,13,1,1,0,0,0
10,2,12/23/2019,17,1,1,0,0,0
1,2,12/23/2019,31,1,1,0,0,0
11,3,12/24/2019,10,1,1,0,0,0
5,3,12/24/2019,23,1,1,0,0,0
2,3,12/24/2019,9,1,1,0,0,0
8,3,12/24/2019,2,1,1,0,0,0
10,3,12/24/2019,22,1,1,0,0,0
9,3,12/24/2019,15,1,1,0,0,0
1,3,12/24/2019,39,1,1,0,0,0
6,3,12/24/2019,12,1,1,0,0,0
3,3,12/24/2019,98,1,1,0,0,0
3,4,12/25/2019,119,1,1,0,0,0
2,4,12/25/2019,14,1,1,0,0,0
5,4,12/25/2019,41,1,1,0,0,0
8,4,12/25/2019,2,1,1,0,0,0
11,4,12/25/2019,8,1,1,0,0,0
6,4,12/25/2019,16,1,1,0,0,0
10,4,12/25/2019,32,1,1,0,0,0
4,4,12/25/2019,1,1,1,0,0,0
1,4,12/25/2019,31,1,1,0,0,0
12,4,12/25/2019,1,1,1,0,0,0
9,4,12/25/2019,22,1,1,0,0,0
3,5,12/26/2019,109,1,1,0,0,0
2,5,12/26/2019,1,1,1,0,0,0
10,5,12/26/2019,38,1,1,0,0,0
11,5,12/26/2019,4,1,1,0,0,0
5,5,12/26/2019,20,1,1,0,0,0
6,5,12/26/2019,9,1,1,0,0,0
9,5,12/26/2019,15,1,1,0,0,0
8,5,12/26/2019,2,1,1,0,0,0
1,5,12/26/2019,37,1,1,0,0,0
4,5,12/26/2019,1,1,1,0,0,0
12,6,12/27/2019,1,1,1,0,1,0
1,6,12/27/2019,46,1,1,0,1,0
3,6,12/27/2019,73,1,1,0,1,0
10,6,12/27/2019,33,1,1,0,1,0
8,6,12/27/2019,1,1,1,0,1,0
6,6,12/27/2019,10,1,1,0,1,0
9,6,12/27/2019,15,1,1,0,1,0
2,6,12/27/2019,1,1,1,0,1,0
11,6,12/27/2019,5,1,1,0,1,0
5,6,12/27/2019,11,1,1,0,1,0
5,7,12/28/2019,30,1,1,0,0,0
3,7,12/28/2019,62,1,1,0,0,0
1,7,12/28/2019,32,1,1,0,0,0
9,7,12/28/2019,12,1,1,0,0,0
10,7,12/28/2019,41,1,1,0,0,0
11,7,12/28/2019,6,1,1,0,0,0
6,7,12/28/2019,16,1,1,0,0,0
8,7,12/28/2019,3,1,1,0,0,0
5,1,12/29/2019,42,1,1,0,0,0
3,1,12/29/2019,14,1,1,0,0,0
1,1,12/29/2019,41,1,1,0,0,0
6,1,12/29/2019,20,1,1,0,0,0
9,1,12/29/2019,9,1,1,0,0,0
10,1,12/29/2019,19,1,1,0,0,0
11,1,12/29/2019,12,1,1,0,0,0
1,2,12/30/2019,29,1,1,0,0,0
11,2,12/30/2019,10,1,1,0,0,0
9,2,12/30/2019,12,1,1,0,0,0
5,2,12/30/2019,27,1,1,0,0,0
10,2,12/30/2019,16,1,1,0,0,0
6,2,12/30/2019,15,1,1,0,0,0
3,2,12/30/2019,9,1,1,0,0,0
5,3,12/31/2019,31,1,1,0,0,0
9,3,12/31/2019,16,1,1,0,0,0
10,3,12/31/2019,35,1,1,0,0,0
3,3,12/31/2019,2,1,1,0,0,0
6,3,12/31/2019,20,1,1,0,0,0
12,3,12/31/2019,1,1,1,0,0,0
8,3,12/31/2019,1,1,1,0,0,0
1,3,12/31/2019,27,1,1,0,0,0
11,3,12/31/2019,13,1,1,0,0,0
3,4,1/1/2020,1,1,1,0,0,0
4,4,1/1/2020,1,1,1,0,0,0
3,4,1/1/2020,1,1,1,0,0,0
1,4,1/1/2020,35,1,1,0,0,0
5,4,1/1/2020,23,1,1,0,0,0
10,4,1/1/2020,33,1,1,0,0,0
9,4,1/1/2020,16,1,1,0,0,0
6,4,1/1/2020,11,1,1,0,0,0
11,4,1/1/2020,14,1,1,0,0,0
3,4,1/1/2020,1,1,1,0,0,0
1,5,1/2/2020,33,1,1,0,0,0
8,5,1/2/2020,1,1,1,0,0,0
10,5,1/2/2020,26,1,1,0,0,0
9,5,1/2/2020,7,1,1,0,0,0
5,5,1/2/2020,8,1,1,0,0,0
3,5,1/2/2020,3,1,1,0,0,0
11,5,1/2/2020,12,1,1,0,0,0
6,5,1/2/2020,21,1,1,0,0,0
4,5,1/2/2020,3,1,1,0,0,0
3,6,1/3/2020,1,1,1,0,1,0
9,6,1/3/2020,13,1,1,0,1,0
10,6,1/3/2020,23,1,1,0,1,0
8,6,1/3/2020,1,1,1,0,1,0
5,6,1/3/2020,14,1,1,0,1,0
6,6,1/3/2020,17,1,1,0,1,0
11,6,1/3/2020,14,1,1,0,1,0
4,6,1/3/2020,1,1,1,0,1,0
1,6,1/3/2020,29,1,1,0,1,0
1,7,1/4/2020,31,1,1,0,0,0
10,7,1/4/2020,24,1,1,0,0,0
6,7,1/4/2020,15,1,1,0,0,0
5,7,1/4/2020,7,1,1,0,0,0
11,7,1/4/2020,4,1,1,0,0,0
9,7,1/4/2020,13,1,1,0,0,0
6,1,1/5/2020,4,1,1,0,0,0
5,1,1/5/2020,1,1,1,0,0,0
11,1,1/5/2020,5,1,1,0,0,0
10,1,1/5/2020,14,1,1,0,0,0
8,1,1/5/2020,1,1,1,0,0,0
1,1,1/5/2020,37,1,1,0,0,0
9,1,1/5/2020,10,1,1,0,0,0
3,1,1/5/2020,1,1,1,0,0,0
11,2,1/6/2020,9,1,1,0,0,0
6,2,1/6/2020,10,1,1,0,0,0
5,2,1/6/2020,7,1,1,0,0,0
8,2,1/6/2020,3,1,1,0,0,0
9,2,1/6/2020,10,1,1,0,0,0
2,2,1/6/2020,14,1,1,0,0,0
10,2,1/6/2020,23,1,1,0,0,0
1,2,1/6/2020,36,1,1,0,0,0
9,3,1/7/2020,12,1,1,0,0,0
2,3,1/7/2020,23,1,1,0,0,0
1,3,1/7/2020,37,1,1,0,0,0
8,3,1/7/2020,1,1,1,0,0,0
6,3,1/7/2020,15,1,1,0,0,0
10,3,1/7/2020,23,1,1,0,0,0
11,3,1/7/2020,6,1,1,0,0,0
5,3,1/7/2020,9,1,1,0,0,0
6,4,1/8/2020,11,1,1,0,0,0
5,4,1/8/2020,11,1,1,0,0,0
10,4,1/8/2020,32,1,1,0,0,0
11,4,1/8/2020,7,1,1,0,0,0
1,4,1/8/2020,41,1,1,0,0,0
8,4,1/8/2020,1,1,1,0,0,0
2,4,1/8/2020,31,1,1,0,0,0
9,4,1/8/2020,19,1,1,0,0,0
8,5,1/9/2020,1,1,1,0,0,0
11,5,1/9/2020,4,1,1,0,0,0
3,5,1/9/2020,1,1,1,0,0,0
10,5,1/9/2020,11,1,1,0,0,0
1,5,1/9/2020,45,1,1,0,0,0
5,5,1/9/2020,2,1,1,0,0,0
2,5,1/9/2020,35,1,1,0,0,0
6,5,1/9/2020,9,1,1,0,0,0
9,5,1/9/2020,17,1,1,0,0,0
11,6,1/10/2020,6,1,1,0,1,0
1,6,1/10/2020,37,1,1,0,1,0
6,6,1/10/2020,9,1,1,0,1,0
9,6,1/10/2020,8,1,1,0,1,0
10,6,1/10/2020,26,1,1,0,1,0
2,6,1/10/2020,40,1,1,0,1,0
2,7,1/11/2020,38,1,1,0,0,0
5,7,1/11/2020,3,1,1,0,0,0
10,7,1/11/2020,25,1,1,0,0,0
1,7,1/11/2020,25,1,1,0,0,0
6,7,1/11/2020,7,1,1,0,0,0
9,7,1/11/2020,21,1,1,0,0,0
11,7,1/11/2020,11,1,1,0,0,0
8,7,1/11/2020,1,1,1,0,0,0
4,7,1/11/2020,3,1,1,0,0,0
6,1,1/12/2020,12,1,1,0,0,0
9,1,1/12/2020,21,1,1,0,0,0
1,1,1/12/2020,34,1,1,0,0,0
2,1,1/12/2020,41,1,1,0,0,0
10,1,1/12/2020,46,1,1,0,0,0
3,1,1/12/2020,1,1,1,0,0,0
11,1,1/12/2020,19,1,1,0,0,0
6,2,1/13/2020,10,1,1,0,0,0
4,2,1/13/2020,3,1,1,0,0,0
2,2,1/13/2020,50,1,1,0,0,0
11,2,1/13/2020,8,1,1,0,0,0
9,2,1/13/2020,19,1,1,0,0,0
3,2,1/13/2020,1,1,1,0,0,0
10,2,1/13/2020,51,1,1,0,0,0
1,2,1/13/2020,42,1,1,0,0,0
8,2,1/13/2020,1,1,1,0,0,0
6,3,1/14/2020,7,1,1,0,0,0
10,3,1/14/2020,36,1,1,0,0,0
4,3,1/14/2020,1,1,1,0,0,0
9,3,1/14/2020,19,1,1,0,0,0
11,3,1/14/2020,13,1,1,0,0,0
8,3,1/14/2020,2,1,1,0,0,0
3,3,1/14/2020,1,1,1,0,0,0
1,3,1/14/2020,40,1,1,0,0,0
2,3,1/14/2020,49,1,1,0,0,0
5,3,1/14/2020,2,1,1,0,0,0
1,4,1/15/2020,33,1,1,0,0,0
10,4,1/15/2020,42,1,1,0,0,0
3,4,1/15/2020,1,1,1,0,0,0
6,4,1/15/2020,21,1,1,0,0,0
5,4,1/15/2020,2,1,1,0,0,0
9,4,1/15/2020,20,1,1,0,0,0
2,4,1/15/2020,59,1,1,0,0,0
4,4,1/15/2020,1,1,1,0,0,0
11,4,1/15/2020,25,1,1,0,0,0
8,4,1/15/2020,1,1,1,0,0,0
9,5,1/16/2020,13,1,1,0,0,0
1,5,1/16/2020,50,1,1,0,0,0
4,5,1/16/2020,1,1,1,0,0,0
2,5,1/16/2020,67,1,1,0,0,0
6,5,1/16/2020,16,1,1,0,0,0
11,5,1/16/2020,15,1,1,0,0,0
3,5,1/16/2020,3,1,1,0,0,0
10,5,1/16/2020,25,1,1,0,0,0
9,6,1/17/2020,9,1,1,0,1,0
6,6,1/17/2020,9,1,1,0,1,0
8,6,1/17/2020,1,1,1,0,1,0
2,6,1/17/2020,49,1,1,0,1,0
1,6,1/17/2020,39,1,1,0,1,0
10,6,1/17/2020,25,1,1,0,1,0
12,6,1/17/2020,1,1,1,0,1,0
11,6,1/17/2020,10,1,1,0,1,0
2,7,1/18/2020,47,1,1,0,0,0
9,7,1/18/2020,13,1,1,0,0,0
10,7,1/18/2020,23,1,1,0,0,0
11,7,1/18/2020,20,1,1,0,0,0
12,7,1/18/2020,14,1,1,0,0,0
1,7,1/18/2020,46,1,1,0,0,0
5,7,1/18/2020,1,1,1,0,0,0
6,7,1/18/2020,15,1,1,0,0,0
10,1,1/19/2020,18,1,1,0,0,0
5,1,1/19/2020,4,1,1,0,0,0
2,1,1/19/2020,46,1,1,0,0,0
9,1,1/19/2020,19,1,1,0,0,0
1,1,1/19/2020,47,1,1,0,0,0
12,1,1/19/2020,12,1,1,0,0,0
11,1,1/19/2020,8,1,1,0,0,0
4,1,1/19/2020,1,1,1,0,0,0
6,1,1/19/2020,9,1,1,0,0,0
5,2,1/20/2020,15,1,1,0,0,0
11,2,1/20/2020,7,1,1,0,0,0
3,2,1/20/2020,11,1,1,0,0,0
12,2,1/20/2020,14,1,1,0,0,0
1,2,1/20/2020,33,1,1,0,0,0
10,2,1/20/2020,6,1,1,0,0,0
4,2,1/20/2020,3,1,1,0,0,0
2,2,1/20/2020,58,1,1,0,0,0
6,2,1/20/2020,14,1,1,0,0,0
9,2,1/20/2020,24,1,1,0,0,0
10,3,1/21/2020,20,1,1,0,0,0
6,3,1/21/2020,17,1,1,0,0,0
2,3,1/21/2020,71,1,1,0,0,0
12,3,1/21/2020,14,1,1,0,0,0
4,3,1/21/2020,2,1,1,0,0,0
5,3,1/21/2020,4,1,1,0,0,0
1,3,1/21/2020,56,1,1,0,0,0
3,3,1/21/2020,49,1,1,0,0,0
9,3,1/21/2020,20,1,1,0,0,0
11,3,1/21/2020,12,1,1,0,0,0
8,4,1/22/2020,3,1,1,0,0,0
3,4,1/22/2020,1,1,1,0,0,0
2,4,1/22/2020,96,1,1,0,0,0
11,4,1/22/2020,28,1,1,0,0,0
6,4,1/22/2020,27,1,1,0,0,0
4,4,1/22/2020,3,1,1,0,0,0
10,4,1/22/2020,17,1,1,0,0,0
9,4,1/22/2020,23,1,1,0,0,0
5,4,1/22/2020,1,1,1,0,0,0
3,4,1/22/2020,84,1,1,0,0,0
1,4,1/22/2020,51,1,1,0,0,0
12,4,1/22/2020,2,1,1,0,0,0
12,5,1/23/2020,2,1,1,0,0,0
9,5,1/23/2020,27,1,1,0,0,0
2,5,1/23/2020,76,1,1,0,0,0
10,5,1/23/2020,27,1,1,0,0,0
1,5,1/23/2020,42,1,1,0,0,0
11,5,1/23/2020,17,1,1,0,0,0
3,5,1/23/2020,73,1,1,0,0,0
4,5,1/23/2020,2,1,1,0,0,0
6,5,1/23/2020,7,1,1,0,0,0
5,5,1/23/2020,2,1,1,0,0,0
